# t (s)	mx ()	my ()	mz ()
1.3730348157393773e-09	0.18241397	0.08888649	-0.16342694
1.3741072404589269e-09	0.18238443	0.08969332	-0.1609783
1.3750010702814427e-09	0.18243216	0.090174265	-0.158926
1.3760742136190714e-09	0.18257828	0.09051081	-0.1564481
1.3771483524178159e-09	0.18282083	0.09058062	-0.15395305
1.3780444470496359e-09	0.18309417	0.09043727	-0.15186083
1.3791210501543025e-09	0.18350205	0.09003282	-0.14933541
1.3800194237267831e-09	0.18390225	0.08951422	-0.14721954
1.38109897751112e-09	0.18444446	0.088695	-0.14466876
1.3821800879967897e-09	0.1850404	0.08768941	-0.1421081
1.3830820970441795e-09	0.18556589	0.086734146	-0.13996927
1.3841657463697153e-09	0.18621482	0.08548025	-0.13740005
1.3850697090991521e-09	0.18675712	0.08437334	-0.13525969
1.3861553755480103e-09	0.18739139	0.08300694	-0.13269594
1.387060786415271e-09	0.18789175	0.08186488	-0.13056614
1.3881480013507371e-09	0.18844016	0.08052557	-0.1280217
1.3890545524902507e-09	0.18884026	0.07946167	-0.12591314
1.390142983110661e-09	0.18923624	0.078278504	-0.12339955
1.3910504887504893e-09	0.18948531	0.077392116	-0.121320166
1.3921400015262474e-09	0.18967581	0.07647191	-0.11884454
1.3930483926551488e-09	0.18973775	0.0758401	-0.11679815
1.3941390150487145e-09	0.18969093	0.075259216	-0.114362225
1.3950484216023393e-09	0.18954992	0.07493117	-0.11234783
1.3961404279243126e-09	0.18926074	0.074730486	-0.109947436
1.3970511653453336e-09	0.18892457	0.07472479	-0.10795919
1.398145057148348e-09	0.1884168	0.07490796	-0.10558476
1.3990576409568655e-09	0.18791702	0.07521236	-0.10361281
1.4001541760277246e-09	0.18724163	0.075746976	-0.101250485
1.4010692533994451e-09	0.18663059	0.07632039	-0.09928212
1.4021690925824298e-09	0.18586056	0.07714148	-0.096916
1.4030872510199736e-09	0.18520589	0.07791797	-0.094937384
1.404007134512103e-09	0.18455602	0.078759745	-0.09294923
1.4051133074170475e-09	0.18380484	0.07982938	-0.09054727
1.4060372090723773e-09	0.18322101	0.080747195	-0.08852907
1.407148593064763e-09	0.18259314	0.08185031	-0.08608383
1.4080771972987988e-09	0.18214653	0.08274768	-0.08402413
1.409008077081011e-09	0.18178271	0.08360451	-0.08194283
1.4101283326824528e-09	0.18146998	0.08455374	-0.07941496
1.4110646556930225e-09	0.18132226	0.08525958	-0.07728235
1.4120034510313128e-09	0.18128347	0.08587239	-0.07512618
1.4131234882203249e-09	0.18138354	0.086463496	-0.07253128
1.414048625349198e-09	0.18158568	0.08682717	-0.07037095
1.415150856797946e-09	0.18196282	0.0871055	-0.06777951
1.4160640088621806e-09	0.1823807	0.08720572	-0.06562064
1.4171546138549078e-09	0.18299294	0.087171055	-0.06303158
1.4180598296477756e-09	0.1835826	0.087017916	-0.06087697
1.419142104664899e-09	0.18436676	0.08669415	-0.058298364
1.4200412561365872e-09	0.18506803	0.08631674	-0.05615731
1.4211175852802821e-09	0.18594524	0.08574839	-0.0536001
1.4220127449938425e-09	0.18668832	0.08519064	-0.051481195
1.4230853105091403e-09	0.18757172	0.08443723	-0.04895549
1.4241566399073794e-09	0.18842164	0.08361167	-0.046450455
1.4250488227954958e-09	0.18908632	0.08288423	-0.044380054
1.4261191187534506e-09	0.1898115	0.0819832	-0.04191717
1.4270111011465172e-09	0.19034113	0.08122413	-0.039882965
1.4280816693172733e-09	0.19087099	0.08032285	-0.037464045
1.4291522168586755e-09	0.19127098	0.079453036	-0.03506951
1.4300446233105495e-09	0.19149676	0.07876721	-0.033091217
1.4311162255012315e-09	0.19163181	0.07800786	-0.03073539
1.4320100665718624e-09	0.19162825	0.07744035	-0.02878501
1.4330839349898352e-09	0.19148426	0.07685173	-0.026456632
1.4341594693223286e-09	0.191191	0.07637713	-0.024137303
1.4350571656092525e-09	0.19083777	0.07607716	-0.022208212
1.4361363519251318e-09	0.19029263	0.07583946	-0.019893475
1.4370374360340187e-09	0.189747	0.07574732	-0.01796141
1.4381210065125064e-09	0.18899792	0.07576634	-0.015635118
1.4390259583372391e-09	0.18830924	0.07588989	-0.013687028
1.4401144037463368e-09	0.18742578	0.076164044	-0.011334301
1.4410235841204905e-09	0.18665978	0.07649251	-0.009358763
1.4421172585414913e-09	0.18572907	0.07699747	-0.006967522
1.4430309115491817e-09	0.18496378	0.07750113	-0.00495607
1.4441300897068789e-09	0.18408377	0.07819031	-0.0025182916
1.4450484134232322e-09	0.18340278	0.078821845	-0.0004662132
1.4461532651763865e-09	0.1826734	0.07962914	0.0020211316
1.4470764233619913e-09	0.18215722	0.080326736	0.0041142767
1.4480018237366331e-09	0.18173942	0.08103118	0.0062250956
1.4491150063593018e-09	0.18138506	0.08186386	0.008779137
1.4500443363685898e-09	0.18122351	0.08252882	0.0109219365
1.4511617047179997e-09	0.18119967	0.08326976	0.013508273
1.4520948600598315e-09	0.18132515	0.08382312	0.015674155
1.4530299729887547e-09	0.18158258	0.08430423	0.017847734
1.4541545939902824e-09	0.18206024	0.084769666	0.02046291
1.455093038002436e-09	0.1825899	0.08505246	0.022643577
1.4560264871484682e-09	0.18322308	0.08523079	0.024809087
1.4571362397202223e-09	0.1840943	0.08530266	0.02737651
1.4580541227429161e-09	0.1848934	0.08524453	0.029492429
1.4591490470765497e-09	0.1859133	0.08503646	0.032005563
1.460057085375938e-09	0.18679221	0.08475262	0.03407959
1.4611426495409325e-09	0.18785344	0.08428837	0.036545966
1.4620445749273418e-09	0.1887212	0.08380762	0.03858372
1.4631242485563388e-09	0.18971504	0.0831322	0.041009165
1.4640221498391272e-09	0.19048332	0.08250024	0.043014843
1.465098144803299e-09	0.1913097	0.08167714	0.045405116
1.46617324100578e-09	0.19200903	0.08080493	0.047779914
1.4670686617270607e-09	0.19247976	0.080058224	0.049748514
1.46814279560215e-09	0.19289604	0.07916023	0.052100297
1.469038024129142e-09	0.19311124	0.078427345	0.05405365
1.4701127160557101e-09	0.19320539	0.07758818	0.05639249
1.4710089226524037e-09	0.19314572	0.076938875	0.058339477
1.4720854970324348e-09	0.1929109	0.076239474	0.060676467
1.473163671237813e-09	0.19250542	0.075646766	0.06301742
1.4740635726806624e-09	0.19204627	0.07524771	0.06497357
1.4751453721347396e-09	0.19136463	0.07489602	0.06733
1.4760487564405357e-09	0.19070202	0.07471703	0.06930338
1.4771353375304292e-09	0.1898147	0.07464621	0.071685255
1.4780428110043016e-09	0.18901743	0.07470978	0.073682435
1.4791335902220429e-09	0.188018	0.0749323	0.07609334
1.4800442928842358e-09	0.18717095	0.07523564	0.07811506
1.481139504643302e-09	0.18616536	0.07573207	0.08055675
1.4820543294722814e-09	0.1853583	0.07624578	0.082604356
1.4831549679462474e-09	0.18445416	0.07696529	0.08507643
1.4840746922867431e-09	0.18377462	0.07763456	0.08714804
1.4851815226343825e-09	0.18307175	0.07849746	0.08964632
1.4861066386921934e-09	0.18259642	0.07924559	0.09173714
1.4870340553995263e-09	0.1822344	0.07999965	0.09383407
1.4881499973870831e-09	0.1819628	0.08088448	0.09635646
1.4890827874100748e-09	0.18187985	0.08158193	0.09846257
1.4900182591586602e-09	0.18193127	0.082222365	0.100571334
1.4911408936601223e-09	0.18216994	0.0828878	0.10309609
1.492066490912028e-09	0.18250746	0.08333362	0.10517192
1.4931667916170323e-09	0.18306406	0.08372387	0.10763196
1.4940769552061022e-09	0.18364096	0.08392104	0.10966033
1.4951629468907674e-09	0.18444973	0.083998464	0.11207262
1.4960639741543815e-09	0.18520407	0.083929345	0.114067644
1.497141743380634e-09	0.18618251	0.083689086	0.1164468
1.498037825295165e-09	0.18703952	0.083363496	0.11841939
1.4991114916447993e-09	0.18809202	0.08283382	0.12077707
1.500005424110747e-09	0.18896838	0.08228864	0.12273596
1.5010778251518316e-09	0.18999243	0.08152865	0.125082
1.5021505101669993e-09	0.190958	0.08067709	0.1274256
1.503044949323321e-09	0.19169699	0.07991774	0.1293784
1.5041192359466106e-09	0.19248176	0.078972906	0.13172339
1.5050155772808594e-09	0.19303444	0.07817867	0.13368054
1.5060928079518988e-09	0.1935582	0.07724449	0.13603458
1.507172005488628e-09	0.1939144	0.07636012	0.13839619
1.5080730373250712e-09	0.19407485	0.07568234	0.14037128
1.5091565596212213e-09	0.1940982	0.07496327	0.14275128
1.5100615353684378e-09	0.19397604	0.074458785	0.14474364
1.5111501333069538e-09	0.19366346	0.07398433	0.14714605
1.5120596126595918e-09	0.19327152	0.0737086	0.149158
1.5131539688676102e-09	0.19265683	0.07353037	0.15158445
1.5140685159858843e-09	0.19203822	0.073512495	0.15361619
1.5151692145208755e-09	0.19118986	0.073647365	0.15606523
1.516089314954309e-09	0.19041413	0.07388571	0.15811445
1.5170120395018846e-09	0.18959558	0.074231274	0.16017006
1.518122935591491e-09	0.1885846	0.07477344	0.16264392
1.5190518046471228e-09	0.1877422	0.075316496	0.16470999
1.5201701978602622e-09	0.18676242	0.07605464	0.16719279
1.5211051399486985e-09	0.18599582	0.07672111	0.1692628
1.5220411365061477e-09	0.18529622	0.077412695	0.17132904
1.523156930573559e-09	0.18457434	0.07824115	0.17378305
1.5240784301093303e-09	0.18408652	0.078905985	0.17580168
1.5251759912528974e-09	0.1836498	0.07964779	0.1781962
1.5260851564204036e-09	0.18341601	0.080201566	0.18017182
1.5271711264804518e-09	0.18329574	0.08076914	0.1825229
1.5280729695338288e-09	0.18332921	0.08114827	0.18446884
1.5291526085635586e-09	0.18352596	0.08147755	0.18679202
1.5300508967866213e-09	0.18381457	0.08163978	0.18872082
1.531128047707495e-09	0.18429929	0.081694275	0.19103034
1.5320256797800075e-09	0.18480727	0.08162161	0.19295356
1.5331035481110316e-09	0.18552427	0.08139505	0.19526294
1.534002863908333e-09	0.18619563	0.08109503	0.19719107
1.5350838615339689e-09	0.1870678	0.08061164	0.19951178
1.5361673224703159e-09	0.18798672	0.08000873	0.20184253
1.5370724511609586e-09	0.18876764	0.0794292	0.20379415
1.5381615460784303e-09	0.18969794	0.078661345	0.20614874
1.5390719106097725e-09	0.19044834	0.07797856	0.20812255
1.5401677633595101e-09	0.19129527	0.077131994	0.21050562
1.5410839346357389e-09	0.19193918	0.07642365	0.21250384
1.5420029346806074e-09	0.19251274	0.07573096	0.21451342
1.5431091426306024e-09	0.19309182	0.07494445	0.21693878
1.5440329766642078e-09	0.19347212	0.074345775	0.21896902
1.5451439391230575e-09	0.19379577	0.07371732	0.22141524
1.5460705618686223e-09	0.19394995	0.073283955	0.22345856
1.5471802053382637e-09	0.1939948	0.07288826	0.22590768
1.5481003158159532e-09	0.1939186	0.07267007	0.22793917
1.5490157886939055e-09	0.19374506	0.072556116	0.22995993
1.550108758083238e-09	0.19341898	0.072556	0.23237039
1.5510150005172937e-09	0.19305994	0.07266573	0.23436604
1.5520984527808222e-09	0.19253959	0.0729203	0.23674692
1.5531789300277267e-09	0.19193977	0.07329558	0.23911427
1.554077935151281e-09	0.19139412	0.07368778	0.24107769
1.5551559191941586e-09	0.19070306	0.074235715	0.24342342
1.556053965080914e-09	0.19011214	0.07474082	0.24536982
1.557131276312831e-09	0.18940467	0.07538284	0.24769501
1.5580292882622054e-09	0.18883115	0.07592989	0.24962491
1.559107851694369e-09	0.18818015	0.07657773	0.25193307
1.5600079431702398e-09	0.18768176	0.07709267	0.25385144
1.5610901434098064e-09	0.18715174	0.07765907	0.25614935
1.5621751256302417e-09	0.18671031	0.07814763	0.25844488
1.5630817675352766e-09	0.18641913	0.0784807	0.2603578
1.5641731294526538e-09	0.1861699	0.07877701	0.26265547
1.5650856419325948e-09	0.18604992	0.078929044	0.26457366
1.5660010521730884e-09	0.1860116	0.07898944	0.26649636
1.56710232798296e-09	0.18607287	0.07893775	0.26880884
1.5680221369626153e-09	0.1862105	0.07879196	0.27074084
1.5691283592264288e-09	0.18647304	0.078498974	0.27306646
1.5700516446322253e-09	0.18676569	0.07816383	0.27501008
1.5711590527093702e-09	0.18719321	0.077666506	0.27734533
1.5720809264201365e-09	0.18760237	0.07718587	0.2792932
1.5730002780855916e-09	0.18804838	0.07665928	0.28123975
1.5741008826421654e-09	0.18861817	0.07598536	0.28357556
1.5750155663741761e-09	0.18910968	0.07540521	0.28552145
1.5761099078174619e-09	0.18970461	0.07470763	0.28785524
1.577019839440461e-09	0.19019397	0.07414029	0.28980026
1.5781102161628167e-09	0.19076104	0.07349436	0.29213628
1.5790180169823443e-09	0.19120786	0.072998196	0.29408514
1.5801070195830834e-09	0.19170302	0.07246794	0.29642725
1.5810145963798988e-09	0.19207469	0.07209004	0.29838207
1.5821044265400468e-09	0.19246441	0.07172306	0.30073214
1.5830135959618337e-09	0.19273785	0.07149494	0.30269405
1.5841061247125579e-09	0.19300015	0.07131869	0.30505225
1.5850183298058963e-09	0.19316183	0.07125413	0.30702075
1.5861149004814314e-09	0.19328631	0.07127391	0.30938512
1.5870294945771587e-09	0.19333224	0.071367785	0.31135452
1.5881284570860463e-09	0.1933198	0.07156594	0.3137165
1.5890456828793353e-09	0.19325544	0.07179466	0.31568316
1.5901458024287752e-09	0.19311783	0.07213276	0.31803533
1.5910618925222718e-09	0.19295721	0.072456464	0.31998783
1.5921584092130571e-09	0.19271602	0.0728793	0.3223167
1.593069513757393e-09	0.19248034	0.0732477	0.3242447
1.5941603666065594e-09	0.19216333	0.073693395	0.3265444
1.5950666645372531e-09	0.19187692	0.074055396	0.32844782
1.5961514185478681e-09	0.19151434	0.07446408	0.3307176
1.597053936492409e-09	0.19120236	0.074772984	0.3325993
1.5981361540740068e-09	0.19082367	0.07509391	0.3348481
1.599037977272321e-09	0.19051026	0.07531181	0.33671618
1.6001208642465237e-09	0.19014403	0.075505264	0.33895293
1.6010243496660522e-09	0.18985258	0.07560452	0.34081444
1.6021104053615123e-09	0.18952613	0.07564458	0.34304723
1.6030173687874053e-09	0.18927862	0.07561009	0.3449085
1.6041084087412612e-09	0.1890172	0.07548687	0.3471444
1.6050201237648574e-09	0.18883358	0.075317495	0.349011
1.6061174218799972e-09	0.18865952	0.07503834	0.35125655
1.6070344204897387e-09	0.18855673	0.074747495	0.35313314
1.6081363354744204e-09	0.18848807	0.07433768	0.3553893
1.6090555034583694e-09	0.18847862	0.07395386	0.3572732
1.6101593381898673e-09	0.18852636	0.0734545	0.35953888
1.6110793091424027e-09	0.18861587	0.07301654	0.36143085
1.6121811409185907e-09	0.18878193	0.07247952	0.3637019
1.613097476403525e-09	0.18896753	0.07203331	0.36559546
1.6140123804680702e-09	0.18919377	0.071597695	0.36749065
1.6151087552895777e-09	0.18951483	0.07110075	0.36976793
1.616021427521707e-09	0.18981953	0.07071713	0.3716687
1.6171158863479298e-09	0.19022323	0.07030355	0.37395358
1.6180276242609618e-09	0.19058557	0.07000456	0.37586102
1.619121804477596e-09	0.1910431	0.06970726	0.37815392
1.6200340908112244e-09	0.19143613	0.069514416	0.3800678
1.6211298360436918e-09	0.19191216	0.06935149	0.3823678
1.6220439268341156e-09	0.19230434	0.0692731	0.38428625
1.6231423880597825e-09	0.19275905	0.069246076	0.3865898
1.6240578767983262e-09	0.19311593	0.06927624	0.3885069
1.6251551945052101e-09	0.1935071	0.0693693	0.3908
1.626068804807419e-09	0.19379497	0.069487914	0.3927042
1.6271636976910227e-09	0.19408624	0.06967009	0.39497912
1.6280735669769255e-09	0.19427806	0.06984672	0.396863
1.6291630293949532e-09	0.19444202	0.0700777	0.3991101
1.6300696183541599e-09	0.19452055	0.0702777	0.40097255
1.6311566946836643e-09	0.19454287	0.07051634	0.4031965
1.6320624484910189e-09	0.19450104	0.07070646	0.40504172
1.6331499007441336e-09	0.19437926	0.07091526	0.40724784
1.6340569031186507e-09	0.19422022	0.07106705	0.40908036
1.6351467614958878e-09	0.19396448	0.07121605	0.41127363
1.636056492391258e-09	0.19370192	0.07130863	0.41309747
1.6371501648724346e-09	0.19333494	0.07137821	0.4152824
1.6380633148504073e-09	0.19299284	0.07139998	0.4171008
1.6391612680704298e-09	0.19254898	0.07138209	0.41928092
1.6400778943525118e-09	0.19216028	0.07133116	0.42109644
1.6411796307292988e-09	0.1916835	0.071228944	0.42327416
1.6420978301771128e-09	0.19128825	0.071112216	0.4250863
1.6430153367008436e-09	0.19090442	0.07096984	0.42689538
1.6441154479492372e-09	0.19047092	0.07076958	0.42906347
1.6450315289198192e-09	0.19014187	0.07058208	0.43086904
1.6461302179776664e-09	0.18979706	0.07033728	0.43303606
1.6470453584833116e-09	0.18955965	0.07012055	0.4348433
1.6481433622338843e-09	0.18934357	0.06984965	0.43701547
1.649058306667941e-09	0.18922672	0.069618024	0.43882948
1.6501563148755515e-09	0.189168	0.06933652	0.44101197
1.6510715147980755e-09	0.18918979	0.069101214	0.44283605
1.6521702368581924e-09	0.18930224	0.068820305	0.44503215
1.653086124247703e-09	0.18946716	0.06858882	0.4468679
1.654000854859074e-09	0.18969421	0.068361	0.44870576
1.6550965860038997e-09	0.190043	0.068093285	0.45091227
1.6560085131730397e-09	0.19039118	0.06787522	0.45275208
1.6571018316040536e-09	0.19086848	0.067619786	0.45496076
1.658012387472357e-09	0.19130692	0.067412265	0.45680147
1.6591048351525343e-09	0.19186918	0.06716983	0.45900992
1.6600152642141738e-09	0.19235702	0.06697364	0.4608491
1.6611082772386094e-09	0.192951	0.06674586	0.46305388
1.6620195636475777e-09	0.19344112	0.06656329	0.4648882
1.663113993315785e-09	0.1940083	0.06635433	0.46708477
1.6640267909226681e-09	0.19445166	0.066190094	0.46891046
1.6651232064198262e-09	0.19493426	0.06600716	0.4710945
1.6660377778052392e-09	0.19528486	0.06586854	0.47290796
1.667136331191228e-09	0.19563192	0.0657216	0.47507536
1.6680524949007053e-09	0.19585204	0.065617606	0.47687337
1.6691525238606984e-09	0.1960256	0.065517806	0.47902033
1.6700696873981256e-09	0.19609077	0.06545745	0.48080036
1.6711706370933526e-09	0.19607125	0.0654145	0.4829251
1.6720882034584548e-09	0.19597396	0.06540444	0.48468623
1.6730056979163172e-09	0.19580536	0.065418184	0.48643878
1.6741064818374014e-09	0.1955147	0.065465875	0.48853117
1.6750234609460992e-09	0.19520573	0.06553053	0.4902664
1.676123389512402e-09	0.19476612	0.06563547	0.4923398
1.677039583495672e-09	0.19435285	0.06574278	0.49406126
1.678138587484152e-09	0.19381574	0.06589044	0.49612114
1.6790541176382586e-09	0.19334674	0.066024415	0.49783418
1.680152530055615e-09	0.19277556	0.0661911	0.49988776
1.681067820104019e-09	0.19230644	0.066328615	0.50159883
1.682165226232915e-09	0.1917698	0.06648297	0.5036519
1.6830786613513314e-09	0.19135776	0.06659543	0.5053634
1.6841741453198477e-09	0.19092077	0.066701636	0.50742036
1.6850869821294125e-09	0.19061518	0.06675898	0.5091389
1.6860001522542272e-09	0.19037119	0.066781685	0.5108627
1.687096698485313e-09	0.19016854	0.0667556	0.51293945
1.6880113730400384e-09	0.19008024	0.066683896	0.5146775
1.6891103547764658e-09	0.19007483	0.066532284	0.5167727
1.6900273703298948e-09	0.19015485	0.06634829	0.51852614
1.6911290817503261e-09	0.19034985	0.06605663	0.5206382
1.6920480882254554e-09	0.1905904	0.065755084	0.52240384
1.6931518507348677e-09	0.19096395	0.065326184	0.5245272
1.6940717978194004e-09	0.19133675	0.06491763	0.5262982
1.695175691090651e-09	0.19184378	0.06437427	0.52842283
1.696095701436294e-09	0.19230367	0.063885346	0.53019184
1.6970157338675861e-09	0.19278523	0.063372396	0.5319576
1.6981199080985516e-09	0.19337484	0.06273817	0.53407115
1.6990393986517903e-09	0.19386134	0.06220635	0.53582484
1.7001418813552533e-09	0.19442141	0.061579995	0.5379181
1.7010598893729452e-09	0.19485524	0.061080292	0.5396524
1.7021607703680372e-09	0.19532123	0.06052269	0.54172033
1.703077661126908e-09	0.19565366	0.060104318	0.543432
1.7041775421080648e-09	0.19597477	0.05967063	0.5454719
1.7050939477637294e-09	0.19617116	0.059374772	0.5471602
1.7060103583907533e-09	0.19629908	0.059144676	0.5488381
1.707110284148354e-09	0.19636011	0.05896106	0.5508384
1.7080271720250158e-09	0.1963345	0.05888765	0.5524951
1.7091281211009215e-09	0.19621584	0.05889518	0.55447215
1.7100460766975627e-09	0.19604897	0.058978707	0.55611116
1.7111482504458258e-09	0.19577669	0.059165284	0.55806905
1.7120672477986185e-09	0.19549896	0.05938529	0.55969435
1.7131706710442184e-09	0.19511846	0.059714418	0.5616385
1.7140904853947728e-09	0.19477378	0.060031254	0.56325454
1.715010521662214e-09	0.1944153	0.060374793	0.5648679
1.7161146766289412e-09	0.19398193	0.060805038	0.56680167
1.7170348603667756e-09	0.19363026	0.061163582	0.56841254
1.718139046705866e-09	0.1932341	0.061574515	0.5703462
1.7190591502540553e-09	0.19293566	0.061886117	0.571959
1.7201632453704316e-09	0.19262655	0.0622054	0.5738976
1.7210831259214124e-09	0.19241671	0.062413476	0.57551605
